SPlusCode,Fullname,Store,Region,ActivityCode,IsLearned,SecondTest,Score
CE.DMX33024,33024,ĐML_TNI_HTH - 54 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX33030,33030,ĐML_TNI_HTH - 54 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX43802,43802,ĐML_TNI_HTH - 54 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX44694,44694,ĐML_TNI_HTH - 54 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX52533,52533,ĐML_TNI_HTH - 54 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX55180,55180,ĐML_TNI_HTH - 54 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX81003,81003,ĐML_TNI_HTH - 54 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX137578,137578,ĐML_TNI_HTH - 54 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX21191,21191,ĐML_TNI_TBA - 10 Quốc Lộ 22 (Trảng Bàng),Miền Đông 1,,,0,0
CE.DMX21665,21665,ĐML_TNI_TBA - 10 Quốc Lộ 22 (Trảng Bàng),Miền Đông 1,,,0,0
CE.DMX27093,27093,ĐML_TNI_TBA - 10 Quốc Lộ 22 (Trảng Bàng),Miền Đông 1,,,0,0
CE.DMX38010,38010,ĐML_TNI_TBA - 10 Quốc Lộ 22 (Trảng Bàng),Miền Đông 1,,,0,0
CE.DMX53616,53616,ĐML_TNI_TBA - 10 Quốc Lộ 22 (Trảng Bàng),Miền Đông 1,,,0,0
CE.DMX60746,60746,ĐML_TNI_TBA - 10 Quốc Lộ 22 (Trảng Bàng),Miền Đông 1,,,0,0
CE.DMX107054,107054,ĐML_TNI_TBA - 10 Quốc Lộ 22 (Trảng Bàng),Miền Đông 1,,,0,0
CE.DMX109884,109884,ĐML_TNI_TBA - 10 Quốc Lộ 22 (Trảng Bàng),Miền Đông 1,,,0,0
CE.DMX109930,109930,ĐML_TNI_TBA - 10 Quốc Lộ 22 (Trảng Bàng),Miền Đông 1,,,0,0
CE.DMX115313,115313,ĐML_TNI_TBA - 10 Quốc Lộ 22 (Trảng Bàng),Miền Đông 1,,,0,0
CE.DMX116986,116986,ĐML_TNI_TBA - 10 Quốc Lộ 22 (Trảng Bàng),Miền Đông 1,,,0,0
CE.DMX16920,16920,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX20995,20995,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX25668,25668,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX25669,25669,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX25671,25671,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX33620,33620,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX36791,36791,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX44693,44693,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX63676,63676,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX71521,71521,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX71642,71642,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX83752,83752,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX87583,87583,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX90788,90788,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX90791,90791,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX90796,90796,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX90798,90798,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX93414,93414,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX111480,111480,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX116018,116018,ĐML_TNI_TBI - 13 Phạm Hùng,Miền Đông 1,,,0,0
CE.DMX14370,14370,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX14375,14375,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX15145,15145,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX16964,16964,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX17763,17763,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX22607,22607,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX25552,25552,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX26414,26414,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX28290,28290,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX29522,29522,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX29860,29860,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX33023,33023,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX33038,33038,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX33068,33068,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX33369,33369,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX33370,33370,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX38017,38017,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX39173,39173,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX39175,39175,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX39177,39177,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX41815,41815,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX42037,42037,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX43807,43807,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX46132,46132,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX46603,46603,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX52580,52580,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX83745,83745,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX83747,83747,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX90777,90777,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX90778,90778,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX90779,90779,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX90781,90781,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX94368,94368,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX94371,94371,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX94372,94372,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX94373,94373,ĐML_TNI_TNI - 748 Cách Mạng Tháng 8,Miền Đông 1,,,0,0
CE.DMX16577,16577,ĐMM_BDU_BBA - Lai Uyên (KCN Bàu Bàng),Miền Đông 1,,,0,0
CE.DMX24985,24985,ĐMM_BDU_BBA - Lai Uyên (KCN Bàu Bàng),Miền Đông 1,,,0,0
CE.DMX83811,83811,ĐMM_BDU_BBA - Lai Uyên (KCN Bàu Bàng),Miền Đông 1,,,0,0
CE.DMX94244,94244,ĐMM_BDU_BBA - Lai Uyên (KCN Bàu Bàng),Miền Đông 1,,,0,0
CE.DMX95468,95468,ĐMM_BDU_BBA - Lai Uyên (KCN Bàu Bàng),Miền Đông 1,,,0,0
CE.DMX97802,97802,ĐMM_BDU_BBA - Lai Uyên (KCN Bàu Bàng),Miền Đông 1,,,0,0
CE.DMX100438,100438,ĐMM_BDU_BBA - Lai Uyên (KCN Bàu Bàng),Miền Đông 1,,,0,0
CE.DMX115299,115299,ĐMM_BDU_BBA - Lai Uyên (KCN Bàu Bàng),Miền Đông 1,,,0,0
CE.DMX130724,130724,ĐMM_BDU_BBA - Lai Uyên (KCN Bàu Bàng),Miền Đông 1,,,0,0
CE.DMX132002,132002,ĐMM_BDU_BBA - Lai Uyên (KCN Bàu Bàng),Miền Đông 1,,,0,0
CE.DMX26267,26267,ĐMM_BDU_BBA - Trừ Văn Thố,Miền Đông 1,,,0,0
CE.DMX27815,27815,ĐMM_BDU_BBA - Trừ Văn Thố,Miền Đông 1,,,0,0
CE.DMX42496,42496,ĐMM_BDU_BBA - Trừ Văn Thố,Miền Đông 1,,,0,0
CE.DMX48817,48817,ĐMM_BDU_BBA - Trừ Văn Thố,Miền Đông 1,,,0,0
CE.DMX63635,63635,ĐMM_BDU_BBA - Trừ Văn Thố,Miền Đông 1,,,0,0
CE.DMX64036,64036,ĐMM_BDU_BBA - Trừ Văn Thố,Miền Đông 1,,,0,0
CE.DMX16543,16543,ĐMM_BDU_BCA - 347 DT741 (Chợ Nhật Huy),Miền Đông 1,,,0,0
CE.DMX37144,37144,ĐMM_BDU_BCA - 347 DT741 (Chợ Nhật Huy),Miền Đông 1,,,0,0
CE.DMX55176,55176,ĐMM_BDU_BCA - 347 DT741 (Chợ Nhật Huy),Miền Đông 1,,,0,0
CE.DMX55177,55177,ĐMM_BDU_BCA - 347 DT741 (Chợ Nhật Huy),Miền Đông 1,,,0,0
CE.DMX55196,55196,ĐMM_BDU_BCA - 347 DT741 (Chợ Nhật Huy),Miền Đông 1,,,0,0
CE.DMX69787,69787,ĐMM_BDU_BCA - 347 DT741 (Chợ Nhật Huy),Miền Đông 1,,,0,0
CE.DMX72007,72007,ĐMM_BDU_BCA - 347 DT741 (Chợ Nhật Huy),Miền Đông 1,,,0,0
CE.DMX91596,91596,ĐMM_BDU_BCA - 347 DT741 (Chợ Nhật Huy),Miền Đông 1,,,0,0
CE.DMX94317,94317,ĐMM_BDU_BCA - 347 DT741 (Chợ Nhật Huy),Miền Đông 1,,,0,0
CE.DMX103826,103826,ĐMM_BDU_BCA - 347 DT741 (Chợ Nhật Huy),Miền Đông 1,,,0,0
CE.DMX106510,106510,ĐMM_BDU_BCA - 347 DT741 (Chợ Nhật Huy),Miền Đông 1,,,0,0
CE.DMX139094,139094,ĐMM_BDU_BCA - 347 DT741 (Chợ Nhật Huy),Miền Đông 1,,,0,0
CE.DMX6017,6017,ĐMM_BDU_BCA - 98 ĐT741 (Chợ Chánh Lưu),Miền Đông 1,,,0,0
CE.DMX25317,25317,ĐMM_BDU_BCA - 98 ĐT741 (Chợ Chánh Lưu),Miền Đông 1,,,0,0
CE.DMX47414,47414,ĐMM_BDU_BCA - 98 ĐT741 (Chợ Chánh Lưu),Miền Đông 1,,,0,0
CE.DMX50952,50952,ĐMM_BDU_BCA - 98 ĐT741 (Chợ Chánh Lưu),Miền Đông 1,,,0,0
CE.DMX129452,129452,ĐMM_BDU_BCA - 98 ĐT741 (Chợ Chánh Lưu),Miền Đông 1,,,0,0
CE.DMX138460,138460,ĐMM_BDU_BCA - 98 ĐT741 (Chợ Chánh Lưu),Miền Đông 1,,,0,0
CE.DMX31426,31426,ĐMM_BDU_BCA - Mỹ Phước 3,Miền Đông 1,,,0,0
CE.DMX43855,43855,ĐMM_BDU_BCA - Mỹ Phước 3,Miền Đông 1,,,0,0
CE.DMX63062,63062,ĐMM_BDU_BCA - Mỹ Phước 3,Miền Đông 1,,,0,0
CE.DMX18220,18220,ĐMM_BDU_BCA - Tân Định (Đại Nam),Miền Đông 1,,,0,0
CE.DMX32981,32981,ĐMM_BDU_BCA - Tân Định (Đại Nam),Miền Đông 1,,,0,0
CE.DMX34399,34399,ĐMM_BDU_BCA - Tân Định (Đại Nam),Miền Đông 1,,,0,0
CE.DMX38014,38014,ĐMM_BDU_BCA - Tân Định (Đại Nam),Miền Đông 1,,,0,0
CE.DMX44296,44296,ĐMM_BDU_BCA - Tân Định (Đại Nam),Miền Đông 1,,,0,0
CE.DMX47034,47034,ĐMM_BDU_BCA - Tân Định (Đại Nam),Miền Đông 1,,,0,0
CE.DMX47038,47038,ĐMM_BDU_BCA - Tân Định (Đại Nam),Miền Đông 1,,,0,0
CE.DMX47844,47844,ĐMM_BDU_BCA - Tân Định (Đại Nam),Miền Đông 1,,,0,0
CE.DMX49883,49883,ĐMM_BDU_BCA - Tân Định (Đại Nam),Miền Đông 1,,,0,0
CE.DMX70948,70948,ĐMM_BDU_BCA - Tân Định (Đại Nam),Miền Đông 1,,,0,0
CE.DMX94241,94241,ĐMM_BDU_BCA - Tân Định (Đại Nam),Miền Đông 1,,,0,0
CE.DMX94493,94493,ĐMM_BDU_BCA - Tân Định (Đại Nam),Miền Đông 1,,,0,0
CE.DMX53631,53631,ĐMM_BDU_DAN - 115 Quốc Lộ 1K (Đông Hòa),Miền Đông 1,,,0,0
CE.DMX88311,88311,ĐMM_BDU_DAN - 115 Quốc Lộ 1K (Đông Hòa),Miền Đông 1,,,0,0
CE.DMX97659,97659,ĐMM_BDU_DAN - 115 Quốc Lộ 1K (Đông Hòa),Miền Đông 1,,,0,0
CE.DMX101350,101350,ĐMM_BDU_DAN - 115 Quốc Lộ 1K (Đông Hòa),Miền Đông 1,,,0,0
CE.DMX130302,130302,ĐMM_BDU_DAN - 115 Quốc Lộ 1K (Đông Hòa),Miền Đông 1,,,0,0
CE.DMX132009,132009,ĐMM_BDU_DAN - 115 Quốc Lộ 1K (Đông Hòa),Miền Đông 1,,,0,0
CE.DMX12170,12170,ĐMM_BDU_DAN - 15/16A Lê Hồng Phong (Ngã 4 Chiêu Liêu),Miền Đông 1,,,0,0
CE.DMX18818,18818,ĐMM_BDU_DAN - 15/16A Lê Hồng Phong (Ngã 4 Chiêu Liêu),Miền Đông 1,,,0,0
CE.DMX33611,33611,ĐMM_BDU_DAN - 15/16A Lê Hồng Phong (Ngã 4 Chiêu Liêu),Miền Đông 1,,,0,0
CE.DMX40835,40835,ĐMM_BDU_DAN - 15/16A Lê Hồng Phong (Ngã 4 Chiêu Liêu),Miền Đông 1,,,0,0
CE.DMX63674,63674,ĐMM_BDU_DAN - 15/16A Lê Hồng Phong (Ngã 4 Chiêu Liêu),Miền Đông 1,,,0,0
CE.DMX65473,65473,ĐMM_BDU_DAN - 15/16A Lê Hồng Phong (Ngã 4 Chiêu Liêu),Miền Đông 1,,,0,0
CE.DMX70229,70229,ĐMM_BDU_DAN - 15/16A Lê Hồng Phong (Ngã 4 Chiêu Liêu),Miền Đông 1,,,0,0
CE.DMX70595,70595,ĐMM_BDU_DAN - 15/16A Lê Hồng Phong (Ngã 4 Chiêu Liêu),Miền Đông 1,,,0,0
CE.DMX99503,99503,ĐMM_BDU_DAN - 15/16A Lê Hồng Phong (Ngã 4 Chiêu Liêu),Miền Đông 1,,,0,0
CE.DMX23123,23123,ĐMM_BDU_DAN - 57 Nguyễn Trãi (Dĩ An),Miền Đông 1,,,0,0
CE.DMX25553,25553,ĐMM_BDU_DAN - 57 Nguyễn Trãi (Dĩ An),Miền Đông 1,,,0,0
CE.DMX50259,50259,ĐMM_BDU_DAN - 57 Nguyễn Trãi (Dĩ An),Miền Đông 1,,,0,0
CE.DMX66493,66493,ĐMM_BDU_DAN - 57 Nguyễn Trãi (Dĩ An),Miền Đông 1,,,0,0
CE.DMX110708,110708,ĐMM_BDU_DAN - 57 Nguyễn Trãi (Dĩ An),Miền Đông 1,,,0,0
CE.DMX115301,115301,ĐMM_BDU_DAN - 57 Nguyễn Trãi (Dĩ An),Miền Đông 1,,,0,0
CE.DMX115973,115973,ĐMM_BDU_DAN - 57 Nguyễn Trãi (Dĩ An),Miền Đông 1,,,0,0
CE.DMX10160,10160,ĐMM_BDU_DAN - 65 An Bình,Miền Đông 1,,,0,0
CE.DMX39561,39561,ĐMM_BDU_DAN - 65 An Bình,Miền Đông 1,,,0,0
CE.DMX44321,44321,ĐMM_BDU_DAN - 65 An Bình,Miền Đông 1,,,0,0
CE.DMX55287,55287,ĐMM_BDU_DAN - 65 An Bình,Miền Đông 1,,,0,0
CE.DMX65242,65242,ĐMM_BDU_DAN - 65 An Bình,Miền Đông 1,,,0,0
CE.DMX68112,68112,ĐMM_BDU_DAN - 65 An Bình,Miền Đông 1,,,0,0
CE.DMX68669,68669,ĐMM_BDU_DAN - 65 An Bình,Miền Đông 1,,,0,0
CE.DMX95464,95464,ĐMM_BDU_DAN - 65 An Bình,Miền Đông 1,,,0,0
CE.DMX113809,113809,ĐMM_BDU_DAN - 65 An Bình,Miền Đông 1,,,0,0
CE.DMX81988,81988,ĐMM_BDU_DAN - Nguyễn Tri Phương,Miền Đông 1,,,0,0
CE.DMX22534,22534,ĐMM_BDU_DAN - Nguyễn Tri Phương,Miền Đông 1,,,0,0
CE.DMX38410,38410,ĐMM_BDU_DAN - Nguyễn Tri Phương,Miền Đông 1,,,0,0
CE.DMX48837,48837,ĐMM_BDU_DAN - Nguyễn Tri Phương,Miền Đông 1,,,0,0
CE.DMX59269,59269,ĐMM_BDU_DAN - Nguyễn Tri Phương,Miền Đông 1,,,0,0
CE.DMX59270,59270,ĐMM_BDU_DAN - Nguyễn Tri Phương,Miền Đông 1,,,0,0
CE.DMX60684,60684,ĐMM_BDU_DAN - Nguyễn Tri Phương,Miền Đông 1,,,0,0
CE.DMX71228,71228,ĐMM_BDU_DAN - Nguyễn Tri Phương,Miền Đông 1,,,0,0
CE.DMX79841,79841,ĐMM_BDU_DAN - Nguyễn Tri Phương,Miền Đông 1,,,0,0
CE.DMX96506,96506,ĐMM_BDU_DAN - Nguyễn Tri Phương,Miền Đông 1,,,0,0
CE.DMX98535,98535,ĐMM_BDU_DAN - Nguyễn Tri Phương,Miền Đông 1,,,0,0
CE.DMX153911,153911,ĐMM_BDU_DAN - Nguyễn Tri Phương,Miền Đông 1,,,0,0
CE.DMX16050,16050,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX25182,25182,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX28273,28273,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX33365,33365,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX47407,47407,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX47415,47415,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX47422,47422,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX47847,47847,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX62726,62726,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX65241,65241,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX84778,84778,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX90825,90825,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX97674,97674,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX109963,109963,ĐMM_BDU_DTI - 31 Hùng Vương,Miền Đông 1,,,0,0
CE.DMX8347,8347,ĐMM_BDU_DTI - Thanh Tuyền,Miền Đông 1,,,0,0
CE.DMX109962,109962,ĐMM_BDU_DTI - Thanh Tuyền,Miền Đông 1,,,0,0
CE.DMX32309,32309,ĐMM_BDU_TAN - 14/4 Nguyễn Du,Miền Đông 1,,,0,0
CE.DMX45562,45562,ĐMM_BDU_TAN - 14/4 Nguyễn Du,Miền Đông 1,,,0,0
CE.DMX59560,59560,ĐMM_BDU_TAN - 14/4 Nguyễn Du,Miền Đông 1,,,0,0
CE.DMX60703,60703,ĐMM_BDU_TAN - 14/4 Nguyễn Du,Miền Đông 1,,,0,0
CE.DMX76505,76505,ĐMM_BDU_TAN - 14/4 Nguyễn Du,Miền Đông 1,,,0,0
CE.DMX76703,76703,ĐMM_BDU_TAN - 14/4 Nguyễn Du,Miền Đông 1,,,0,0
CE.DMX76932,76932,ĐMM_BDU_TAN - 14/4 Nguyễn Du,Miền Đông 1,,,0,0
CE.DMX79362,79362,ĐMM_BDU_TAN - 14/4 Nguyễn Du,Miền Đông 1,,,0,0
CE.DMX91597,91597,ĐMM_BDU_TAN - 14/4 Nguyễn Du,Miền Đông 1,,,0,0
CE.DMX94313,94313,ĐMM_BDU_TAN - 14/4 Nguyễn Du,Miền Đông 1,,,0,0
CE.DMX51327,51327,ĐMM_BDU_TAN - 47/23 DT746 (Ngã 3 Bình Chuẩn),Miền Đông 1,,,0,0
CE.DMX65396,65396,ĐMM_BDU_TAN - 47/23 DT746 (Ngã 3 Bình Chuẩn),Miền Đông 1,,,0,0
CE.DMX103011,103011,ĐMM_BDU_TAN - 47/23 DT746 (Ngã 3 Bình Chuẩn),Miền Đông 1,,,0,0
CE.DMX29385,29385,ĐMM_BDU_TAN - Bình Chuẩn,Miền Đông 1,,,0,0
CE.DMX51315,51315,ĐMM_BDU_TAN - Bình Chuẩn,Miền Đông 1,,,0,0
CE.DMX51317,51317,ĐMM_BDU_TAN - Bình Chuẩn,Miền Đông 1,,,0,0
CE.DMX51319,51319,ĐMM_BDU_TAN - Bình Chuẩn,Miền Đông 1,,,0,0
CE.DMX51322,51322,ĐMM_BDU_TAN - Bình Chuẩn,Miền Đông 1,,,0,0
CE.DMX51325,51325,ĐMM_BDU_TAN - Bình Chuẩn,Miền Đông 1,,,0,0
CE.DMX56189,56189,ĐMM_BDU_TAN - Bình Chuẩn,Miền Đông 1,,,0,0
CE.DMX56550,56550,ĐMM_BDU_TAN - Bình Chuẩn,Miền Đông 1,,,0,0
CE.DMX93307,93307,ĐMM_BDU_TAN - Bình Chuẩn,Miền Đông 1,,,0,0
CE.DMX117420,117420,ĐMM_BDU_TAN - Bình Chuẩn,Miền Đông 1,,,0,0
CE.DMX41044,41044,ĐMM_BDU_TAN - Bình Đức,Miền Đông 1,,,0,0
CE.DMX42758,42758,ĐMM_BDU_TAN - Bình Đức,Miền Đông 1,,,0,0
CE.DMX48516,48516,ĐMM_BDU_TAN - Bình Đức,Miền Đông 1,,,0,0
CE.DMX89631,89631,ĐMM_BDU_TAN - Bình Đức,Miền Đông 1,,,0,0
CE.DMX112914,112914,ĐMM_BDU_TAN - Bình Đức,Miền Đông 1,,,0,0
CE.DMX16497,16497,ĐMM_BDU_TAN - Bình Giao,Miền Đông 1,,,0,0
CE.DMX19469,19469,ĐMM_BDU_TAN - Bình Giao,Miền Đông 1,,,0,0
CE.DMX25551,25551,ĐMM_BDU_TAN - Bình Giao,Miền Đông 1,,,0,0
CE.DMX26332,26332,ĐMM_BDU_TAN - Bình Giao,Miền Đông 1,,,0,0
CE.DMX74201,74201,ĐMM_BDU_TAN - Bình Giao,Miền Đông 1,,,0,0
CE.DMX81584,81584,ĐMM_BDU_TAN - Bình Giao,Miền Đông 1,,,0,0
CE.DMX88297,88297,ĐMM_BDU_TAN - Bình Giao,Miền Đông 1,,,0,0
CE.DMX93328,93328,ĐMM_BDU_TAN - Bình Giao,Miền Đông 1,,,0,0
CE.DMX101141,101141,ĐMM_BDU_TAN - Bình Giao,Miền Đông 1,,,0,0
CE.DMX132582,132582,ĐMM_BDU_TAN - Bình Giao,Miền Đông 1,,,0,0
CE.DMX45655,45655,ĐMM_BDU_TAN - Bình Phú (Ngã 4 Bình Chuẩn),Miền Đông 1,,,0,0
CE.DMX47431,47431,ĐMM_BDU_TAN - Bình Phú (Ngã 4 Bình Chuẩn),Miền Đông 1,,,0,0
CE.DMX79367,79367,ĐMM_BDU_TAN - Bình Phú (Ngã 4 Bình Chuẩn),Miền Đông 1,,,0,0
CE.DMX99486,99486,ĐMM_BDU_TAN - Bình Phú (Ngã 4 Bình Chuẩn),Miền Đông 1,,,0,0
CE.DMX99490,99490,ĐMM_BDU_TAN - Bình Phú (Ngã 4 Bình Chuẩn),Miền Đông 1,,,0,0
CE.DMX99492,99492,ĐMM_BDU_TAN - Bình Phú (Ngã 4 Bình Chuẩn),Miền Đông 1,,,0,0
CE.DMX100426,100426,ĐMM_BDU_TAN - Bình Phú (Ngã 4 Bình Chuẩn),Miền Đông 1,,,0,0
CE.DMX100427,100427,ĐMM_BDU_TAN - Bình Phú (Ngã 4 Bình Chuẩn),Miền Đông 1,,,0,0
CE.DMX104893,104893,ĐMM_BDU_TAN - Bình Phú (Ngã 4 Bình Chuẩn),Miền Đông 1,,,0,0
CE.DMX133936,133936,ĐMM_BDU_TAN - Bình Phú (Ngã 4 Bình Chuẩn),Miền Đông 1,,,0,0
CE.DMX59268,59268,ĐMM_BDU_TAN - Cách Mạng Tháng 8 (Chợ Búng),Miền Đông 1,,,0,0
CE.DMX59561,59561,ĐMM_BDU_TAN - Cách Mạng Tháng 8 (Chợ Búng),Miền Đông 1,,,0,0
CE.DMX65495,65495,ĐMM_BDU_TAN - Cách Mạng Tháng 8 (Chợ Búng),Miền Đông 1,,,0,0
CE.DMX69061,69061,ĐMM_BDU_TAN - Cách Mạng Tháng 8 (Chợ Búng),Miền Đông 1,,,0,0
CE.DMX70602,70602,ĐMM_BDU_TAN - Cách Mạng Tháng 8 (Chợ Búng),Miền Đông 1,,,0,0
CE.DMX76918,76918,ĐMM_BDU_TAN - Cách Mạng Tháng 8 (Chợ Búng),Miền Đông 1,,,0,0
CE.DMX81977,81977,ĐMM_BDU_TAN - Cách Mạng Tháng 8 (Chợ Búng),Miền Đông 1,,,0,0
CE.DMX25334,25334,ĐMM_BDU_TAN - Chợ Thuận Giao,Miền Đông 1,,,0,0
CE.DMX41055,41055,ĐMM_BDU_TAN - Chợ Thuận Giao,Miền Đông 1,,,0,0
CE.DMX43944,43944,ĐMM_BDU_TAN - Chợ Thuận Giao,Miền Đông 1,,,0,0
CE.DMX57688,57688,ĐMM_BDU_TAN - Chợ Thuận Giao,Miền Đông 1,,,0,0
CE.DMX60253,60253,ĐMM_BDU_TAN - Chợ Thuận Giao,Miền Đông 1,,,0,0
CE.DMX62387,62387,ĐMM_BDU_TAN - Chợ Thuận Giao,Miền Đông 1,,,0,0
CE.DMX76496,76496,ĐMM_BDU_TAN - Chợ Thuận Giao,Miền Đông 1,,,0,0
CE.DMX94270,94270,ĐMM_BDU_TAN - Chợ Thuận Giao,Miền Đông 1,,,0,0
